hgnc_symbol	PL2_EBOV_1h	PL7_EBOV_72h	PL8_EBOV_72h	PL9_MAVKO_EBOV_1h	PL10_MAVKO_EBOV_1h	PL15_MAVKO_EBOV_72h	PL16_MAVKO_EBOV_72h	PL17_VP35_1h	PL18_VP35_1h	PL23_VP35_72h	PL24_VP35_72h	PL25_MAVKO_VP35_1h	PL26_MAVKO_VP35_1h	PL31_MAVKO_VP35_72h	PL32_MAVKO_VP35_72h
CYFIP1	82.94904347	54.80901707	59.96014051	66.98309836	64.87679654	43.0475168	40.95719841	54.37582906	79.97260385	54.50412908	51.45718485	61.83539787	57.64220439	45.80964396	35.53272341
RAD9A	89.52385837	74.56748648	68.29973085	89.73495459	85.02088125	68.69629044	72.30986158	48.52644995	92.43641487	54.58736835	52.47590243	78.52270235	84.77575104	63.24093374	69.11357991
EME1	174.9747016	97.81325836	97.32032553	140.3046731	143.2697246	76.70469048	74.57570628	141.6316142	169.847965	122.4184781	129.4745308	139.100765	125.955134	72.62362167	62.96591134
BRF1	9.278688047	4.687580265	4.970938146	7.212358312	7.467065279	5.542534772	5.903530529	4.702741499	10.00566436	5.407479588	5.567851909	7.56499153	7.416404382	5.040919899	4.654070188
ETFDH	16.84821505	14.36737699	13.50429542	16.1404007	15.59841799	13.64934723	13.97359581	11.15157202	17.43830458	10.66335885	11.26644238	18.6944087	18.75540791	16.10635895	17.96679338
NOP14	10.5625798	7.522272884	8.1021084	9.435183497	12.6833609	6.41345713	7.041841189	7.882442838	10.00642432	7.523156727	6.578185692	14.45737114	13.02984145	9.38012893	6.162122397
MYOF	19.16883507	11.09378989	14.43468751	11.41175032	7.200295764	8.178799046	8.703592708	5.132361847	19.17907837	9.659749219	7.210345223	12.20077942	12.69511206	10.2271537	8.484163888
PPP2R5D	28.19131513	26.82601748	22.4893406	36.81828394	31.94986025	26.09245296	22.55344067	24.67517526	23.81734311	20.48073859	19.31275127	30.2192717	28.41941331	21.00189985	20.80270366
ALDH1A3	9.62863881	4.905155015	5.711200355	2.991404331	2.096462467	1.699972754	1.899198721	5.48674943	9.552217261	4.957241534	6.350650215	2.052201079	2.490495072	1.996401218	1.327099406
SPTAN1	9.419165773	6.142006207	7.920369377	4.611179905	4.226001131	2.721255535	2.579537614	5.272708354	8.906248003	5.700346761	5.091911406	5.508332778	5.651637108	2.954309613	2.215158407
TMEM138	12.52865352	9.187754062	6.92397573	13.05586828	12.9465144	10.53023057	9.576282808	6.105814153	11.5196832	6.289444352	6.874297312	11.53521102	11.55683223	8.422775226	7.611379202
TAF10	102.0547472	92.04015832	84.38786871	116.1843209	115.5783571	96.96884974	96.42298641	72.02880764	104.2255254	64.5470329	72.16996183	116.365698	109.5677115	99.39090825	104.4648814
SLC26A10	64.31428189	39.86005135	41.00463924	58.95445105	60.60767089	50.34052269	48.59285421	44.88022071	73.29307994	45.12926371	45.03957287	58.55160571	57.03499627	53.03487458	51.26154226
OTUD4	64.28534854	38.39413038	38.75673503	44.97939431	44.8423745	23.2885508	22.21284275	36.94026988	60.11344268	37.57425515	36.44108513	37.15918348	37.59311398	25.16464944	23.08933853
ACAT2	87.37392521	66.38533423	69.6794515	92.64432793	98.51764306	65.19241292	67.1096802	52.4466292	79.92104806	51.38881287	49.80630682	90.17550945	93.85792983	63.90177983	59.62223291
DPP9-AS1	61.46807809	40.9338141	37.80341943	46.47849428	44.98553799	28.95586121	31.1526835	42.17328136	59.34125685	39.43569674	38.46096596	47.51306288	38.25450096	28.66735937	29.93168781
VCL	12.41882673	10.08733936	11.52309772	12.26894908	10.1425184	10.61798184	10.02346049	5.298247529	10.16465241	5.527434611	5.823063696	10.07657019	11.06283535	10.37920841	9.848055119
DHFR	12.17057656	9.503874128	9.643940793	8.35449226	9.14854567	5.285569629	4.294548863	4.18110578	9.345986702	5.433258256	4.22292964	10.25800108	8.319661031	5.018053399	4.009291016
GPS2	1835.778491	1054.044609	970.3563086	1695.336618	1709.282702	725.8327825	713.6269794	999.9869457	1940.086623	1060.067215	1054.056191	1534.217772	1527.200903	690.8714129	679.457711
TCP1	56.2798556	44.22939168	42.55105474	58.96750409	54.62413983	72.91000004	76.62746142	27.13902645	51.21973741	27.1353349	29.15695061	58.44111821	56.71974858	73.87583678	80.33353531
MXD3	196.3282198	128.9830783	113.2743084	231.8265226	218.7406797	113.3957524	124.5218314	118.6742536	209.3350181	123.2982476	114.9230993	211.2322817	202.8365321	110.5371331	117.4119914
BACE1-AS	36.09716198	44.87900068	31.32048904	52.93673403	50.81459882	52.80561159	36.07903181	25.90023939	35.77639382	17.57967391	27.8964635	48.46860104	33.46664725	43.29666817	44.97075012
FZD4	21.09034682	8.97350374	10.09476835	16.21476476	17.14127117	20.6830594	18.28986387	13.12464724	19.1020648	12.34768795	11.58479712	14.73133325	16.91927244	15.98237207	15.24357822
FANCD2OS	83.93867285	46.91367911	45.63247118	47.07633771	47.62620631	21.68272636	19.45792639	50.13643965	82.38534687	43.19105812	53.11789485	41.1985889	54.1470926	18.4858114	20.21112868
MIR4253	669.3417603	341.4161014	168.6191737	956.4223507	919.422113	207.4279255	329.7445693	479.630536	546.2330455	313.1403353	462.0498283	863.0602972	889.3340678	406.7021588	337.9419605
SLC25A11	19.38690181	19.51858402	17.36312085	14.23231501	15.30166245	7.582521784	7.467676021	7.792391243	19.57045147	10.47125325	8.50197844	13.91951394	12.25771086	7.0805896	6.62306635
C19orf33	78.42769274	30.28571497	36.39295509	30.78285961	35.13868168	15.90314868	8.883448148	36.00637007	65.84454256	42.06078653	31.11950941	29.6699836	31.33238499	14.94097612	9.549953586
STK24	10.75086612	8.533385716	9.771078775	10.67503083	9.184717157	8.835649561	8.251729444	6.92756879	9.947597122	6.226117663	6.166729083	9.629821523	10.05590193	8.091162707	8.343023541
PIAS1	15.47230045	12.82157268	14.09854078	10.73541062	11.0890141	8.991824147	8.831812394	8.860544961	12.54888811	8.274564818	7.505181227	10.89237198	10.80996507	8.768603212	8.803486817
TSPAN31	204.8107937	127.8665425	119.7712793	288.574693	280.8909322	154.8821973	136.4835667	143.0765777	221.9103446	129.6246889	136.2490068	263.1623346	249.7342438	146.9666272	143.7792065
VIM-AS1	3076.680122	2320.435587	2015.346183	2761.292655	2713.10817	1866.887549	1886.812845	1743.361106	3283.242445	1661.219697	1895.363034	2728.333902	2584.976612	1597.517368	1692.267596
PAXIP1-AS2	57.02896986	38.46090154	40.80349652	49.15559284	50.69117947	28.66303254	32.50385084	36.87344101	53.08048088	33.78577844	32.28099749	43.99353526	42.50237781	29.91234662	23.37908274
KLC1	21.57739602	9.324273914	8.636356824	28.70107244	30.74800728	7.295087224	8.645044307	14.04460023	19.6562746	12.47819748	12.36157989	25.28358712	24.89930307	5.866065802	5.601240504
SYN2	10.53817936	8.27007582	8.490794802	0	0.088720609	0	0	7.48568418	11.33580148	7.14249797	6.55248875	0.094742731	0.174448143	0	0
SERHL2	28.70230978	17.86471019	16.08885534	53.24975415	48.97220389	23.69581837	26.67152891	17.92863965	27.97967922	16.27586021	16.91276959	44.85267294	44.98325629	28.92040165	27.78017516
TIMM22	20.85033885	16.31030079	12.56460968	10.45137108	11.99722635	12.09633869	12.01240218	16.42686598	20.16949274	16.04182447	11.47650377	11.29440727	12.72603027	13.9981603	12.54470422
KIAA0196-AS1	298.7281939	247.9157264	254.7480474	347.0925936	329.8339041	219.3963985	247.8670516	194.8695183	294.6354992	174.5744033	180.4002989	333.8772561	304.8478328	245.7765118	216.8213653
SLC7A6OS	156.4040909	90.09770722	89.08213181	229.3819596	226.4991347	93.94251328	91.76597767	94.91553591	136.8520614	87.552337	82.2299001	188.3296143	194.9029802	90.1760342	88.34538054
MT-ATP8	891.0941919	919.1322122	1772.537787	987.0478195	720.9805318	885.8274692	1287.826885	356.222133	703.7368373	450.0446848	297.9473217	515.0132447	1305.089117	1654.446044	1221.162253
RPS29	22.23397066	11.11317696	9.913536548	26.94471599	24.17146435	12.22393012	13.03893026	10.38802661	21.95010385	12.03924242	10.46753882	23.99595225	23.10504402	11.59036715	15.90077522
DNAJC9-AS1	114.7801169	79.55306795	87.05094149	149.8891773	153.579702	101.9600376	98.73905549	82.35640537	117.6767778	73.07408284	72.46234753	126.5128743	130.9180605	93.74110493	86.5773599
PRR34	17.17780846	15.47793195	10.51500468	15.52769283	10.56008313	11.32047884	9.197939471	9.060946367	21.83865699	10.62976378	10.32730785	17.39314424	12.14160933	6.872212551	9.203483846
CACNA1D	1.186831994	1.512716642	1.57797232	1.900968581	2.693895209	3.604288211	3.364144884	0.941317958	1.324922902	0.937306837	0.706528711	1.83065891	2.190994281	2.507483033	1.860311291
BHLHE40	6.617855792	12.98673348	11.95319657	4.349971229	2.628090817	3.835904119	6.233378358	5.420352418	18.60459503	7.977447947	7.581971912	17.82113971	17.95713354	8.408923098	6.756897054
ATP5S	10.81459551	6.61637112	6.724169048	16.0482474	14.32663102	8.957134921	7.983429542	7.782452209	10.58305372	6.7738045	6.541006162	14.20288886	14.08496963	7.507387522	7.354318068
ISYNA1	19.54946509	20.51884297	17.89396529	20.3298899	21.49448577	19.047822	20.18006418	13.96160133	16.08218867	10.33391712	11.69350628	21.96975446	20.37720578	17.26378835	18.12193842
MRPL47	24.47995988	21.49274229	28.59551436	36.96939052	29.44229041	13.87680314	15.63946668	14.49090036	25.41777858	14.57131122	13.1657345	22.40153828	25.32745102	16.82223041	19.78443669
CCDC144NL-AS1	79.37492323	55.87749192	53.35896719	81.11120436	72.83151616	46.06236198	45.3691262	47.42973422	73.3908837	41.12933695	44.27109321	67.92817502	70.1001565	44.85324867	42.41318849
PINK1	17.23836948	12.1774429	12.44769334	15.59068472	19.60079693	16.73924784	13.18857059	11.8267584	14.64132724	9.907045347	9.264210171	15.69843553	17.32265371	11.81869521	10.96585862
CLCC1	27.79674506	19.50623232	23.48349222	29.217897	26.2053585	21.49640204	24.39206403	12.47401235	24.31859449	14.87952792	10.31465877	24.73014299	26.16275834	20.33510794	24.92722575
MMP24-AS1	79.8078294	39.45571048	38.14405791	76.55150784	63.85974557	39.28190988	36.34709388	50.51862606	81.19529721	47.33186342	44.65950678	61.84389758	56.75615413	32.53518872	27.26441567
ZNF771	112.1062924	59.16655933	54.41161555	112.9242664	104.3818509	42.32041006	42.34104079	52.15656686	115.003762	53.82880697	57.6989273	107.8374129	105.6109584	38.51297008	41.39363597
GNGT1	196.6350889	56.12145541	48.56460741	315.1974706	299.4016565	190.6550764	171.5807687	179.1817175	280.4765561	164.5943058	157.473992	478.4461344	462.7320856	295.7677283	304.2244702
CDIP1	4.377976492	3.449514637	4.813363634	6.068317409	7.678760429	4.310673648	3.735937638	3.322488534	5.031346439	2.806377185	2.999177961	4.289217404	4.99410945	4.31986048	3.865627885
CCDC43	8.39067927	6.743445615	6.024222666	12.49872644	9.183313348	7.947744772	8.202869379	6.12579217	7.928032162	4.195312723	5.706316878	6.78922093	6.597683762	7.587974894	8.049055451
MIR6720	376.4418321	202.2325339	146.2513241	428.7231848	457.8952129	256.5701225	269.4783283	197.7536135	390.8631869	162.9607867	231.5487802	373.5995894	313.6025786	178.7276153	240.5029128
TRIM59	188.1099611	104.5386637	107.3960136	116.8655144	119.8795356	59.65007702	64.9380419	100.0048913	156.6600194	90.69722617	88.70016387	97.2789567	93.52962331	51.5724882	60.23428322
MTND2P28	220.279442	172.4787818	209.5895412	235.9518877	221.190847	260.8139233	251.0494626	131.2998247	191.7897996	117.9150329	109.234428	291.9036233	287.7306566	262.6942743	251.1573761
MFSD11	491.4000614	325.8071429	333.4923923	502.5871723	480.3938553	287.6862575	271.720694	271.6812039	473.1442113	241.6414641	268.793186	423.0057238	417.7318363	254.5711423	235.7107453
LRTOMT	62.77372526	60.73559108	55.986835	74.94091059	74.34969014	57.0943486	60.82527863	36.15874078	65.74533482	35.52389546	33.90281702	77.64367233	73.33759899	56.64086597	54.76099443
KPNA2	33.26289727	12.62343205	22.36620568	32.99309389	25.85225317	9.570061585	8.886534465	6.774067388	29.01863054	12.07933857	10.00617463	31.55089826	39.62397898	13.79851486	12.57278762
MSC-AS1	33.7754216	16.58023575	18.0944509	64.75352621	64.91043469	27.22803671	25.53252383	35.72926483	59.93981929	30.60269071	34.90672784	76.94204297	75.49006036	31.10024571	33.66237061
ACAP3	6.200282398	2.828362831	4.338783747	9.343070229	7.784208691	5.360587826	4.412066436	3.273179873	5.863680595	3.097099752	3.10438241	8.495946003	7.427819343	5.023180256	3.879607663
GCSAM	9.371920747	5.987323235	7.451098386	5.781325759	4.931369617	5.187545723	5.927208753	6.497310912	9.51179008	4.573355412	6.459767917	4.839117071	6.158508255	5.726584278	4.828494905
PTOV1-AS2	312.38015	441.1555452	427.7839316	317.3099248	310.0110571	384.2648823	373.1016645	199.606537	321.1054719	176.9258199	180.865383	257.8956397	272.3169618	366.3102337	337.5269128
PNKP	48.99613608	71.22424776	67.82359139	46.68939993	42.75087265	62.05423197	58.69714189	30.49215346	50.96260035	26.84663231	28.7468134	39.14747141	38.92831953	58.47385514	58.35114359
SETDB1	4.255433602	3.991619167	4.378123664	6.49142753	6.255397102	6.39808581	5.33897249	4.531537725	4.009341313	3.189678447	3.117149292	5.237724898	5.520916041	7.408137447	5.482774706
SYNC	65.12678254	64.95567479	66.17589307	56.44875197	66.65782676	82.8356454	71.87702418	39.44642854	57.08855908	31.86856223	35.0405822	55.74152008	60.55801943	65.96031761	67.59187109
GNPTG	53.3769523	35.20088474	36.80408747	97.65483924	94.276159	44.10366295	43.00130707	33.41711774	52.77400874	27.0906086	31.48917514	85.84314999	88.09390943	37.19345112	33.61294975
NKILA	18.44140825	3.269348123	6.987938554	59.59273518	56.86311486	18.1760655	15.72710391	12.00802092	16.9777977	12.2941933	7.838498213	62.17354939	67.92425167	16.32235505	18.37097884
NAA38	58.68638865	44.00613245	45.24281825	45.02471507	43.85469312	27.14400654	29.49165131	36.00439865	56.45415514	32.19237364	30.54438163	56.8073609	51.27873087	22.77364636	21.53138532
TATDN2P2	28.84116953	18.06101875	18.67233886	42.66177983	42.35635882	22.59107997	31.3384077	25.05667813	24.50809767	18.53380017	17.25133631	42.57072643	38.07894975	28.78218632	23.29399281
FAM201A	6.476112526	7.654030917	7.32713938	4.787491081	5.111455603	7.173624303	7.641944442	4.30043616	6.33627493	2.42160774	4.688603135	5.178489393	5.411792237	4.792608404	5.973499692
EEF2KMT	46.86923997	27.87809099	30.69968651	73.41525932	67.53819518	22.350457	26.92117498	39.59143051	45.64311453	33.18606814	27.15751809	64.37665559	59.26780851	24.0190043	22.41643997
GPR137	112.1998884	105.3555746	91.85303948	94.66314219	98.18813948	99.04133622	87.64103297	70.59116349	122.3807291	66.36073714	62.35552135	86.28658341	82.51325759	75.5827695	87.41275551
FAM168A	6.196144821	3.517979416	4.967142726	3.575727586	2.940682676	2.410450146	3.41158322	8.150677591	6.328394133	5.905873574	4.868958364	5.324836964	5.090813525	4.50000529	2.838952856
AHNAK2	4.517717659	2.594299407	3.512338016	2.514239404	2.25628548	1.568202451	1.911257213	1.158342708	3.648392098	1.347082312	1.611832469	2.839692655	3.485784486	3.388642993	2.134557843
SLFNL1	24.56677976	6.569038225	5.653241437	32.31605076	29.59684535	8.964200875	8.555167171	19.52132892	17.23612394	14.20392936	12.55479554	21.73679609	21.62193664	10.58746687	9.84332107
HSPE1	10.66299575	12.02961355	8.699623527	10.48035557	12.75162426	10.23659618	7.561163619	5.499051838	10.86180405	4.038987633	6.474704876	10.89373673	13.28872186	6.528080511	7.451089229
ALPK1	2.487861933	2.113391511	2.054440507	4.015981552	4.499952499	2.239102044	3.4364185	3.489965319	5.650686677	3.07741364	3.021321993	6.727556382	6.676289667	3.21621937	2.725049231
PRIMPOL	23.93011103	6.373561393	7.394016994	17.00523399	18.79884547	5.824185584	6.83536638	11.63825389	17.76025928	9.596324908	10.02820461	13.44636953	16.56382971	5.836597987	8.083029657
CTU2	6.1041479	1.923842905	2.975819694	11.73253848	10.27812686	5.035302933	6.06627105	4.282485788	6.901373062	3.956366779	3.459414217	8.689158394	9.26269261	4.56753085	4.837976204
TMPO	16.72667705	7.64402735	9.340477907	20.42844047	17.01591699	7.27953537	7.770232917	7.095966319	16.34471917	6.891966241	7.922185659	17.857621	19.32475544	6.973208975	5.279980739
HMGA1	21.00085699	11.68029762	14.78225674	21.27072309	15.16714466	16.33968225	12.4195443	6.500103052	22.69613562	10.00851415	7.751205956	28.92259012	29.82261099	18.42131823	15.9525675
NUP62	6.764810936	3.104034242	3.015724977	16.15735991	15.57824843	7.742218105	7.201066342	4.946644557	9.062296581	5.526770868	3.672747497	13.77361003	13.33928448	9.723919831	7.830327392
MT-ND4L	301.6604581	202.0963504	291.1566764	494.1558226	621.3364165	491.4380831	518.4132353	203.7136674	340.016277	190.4409867	168.4790744	647.1952483	595.834681	425.2342661	426.5485161
SLC25A5-AS1	462.2256849	412.910668	428.9657107	564.4671638	533.3161115	489.6117042	499.7438232	235.6457017	445.173249	211.0249144	229.5090356	500.8299495	486.7993929	480.779894	494.4551564
BCL7A	4.524704151	4.226398119	2.983690379	5.523139403	2.534436309	4.857545909	5.085271246	2.80799625	4.508606725	2.128543406	2.65882951	3.608622888	3.246741681	4.001974022	4.577431675
SMCR8	10.41664471	6.83960738	6.405451155	8.96792595	9.013345215	6.444506568	5.898237334	8.335691249	10.79567364	7.072984986	5.903442935	8.259416969	7.484213046	5.456100145	5.764923667
CRMP1	27.06963107	23.82474983	28.14180553	14.72718235	14.97964376	17.06147307	18.31222154	21.67360321	26.41228608	17.1412471	15.6876116	16.27381711	15.15260225	14.64397835	14.47023793
NELFCD	6.922643467	4.315664109	5.461783332	4.477891946	1.761254829	2.434364762	3.481160691	3.97777176	5.989872928	2.535750572	3.972553597	3.676117231	3.226972108	3.586142672	3.36811002
IMPDH2	29.5446922	22.46217831	21.36369865	22.62334478	18.72791922	17.91362382	16.89087059	16.70486049	27.41753048	16.07766146	12.7992326	24.46494416	28.6011914	21.94109014	22.52383932
PITRM1-AS1	106.7851222	75.02503066	67.23544853	136.9720918	131.1841	71.29032193	72.74669918	62.30281841	104.5201933	50.24935014	57.91776388	128.5068934	128.9712886	70.1413868	64.58631425
IPPK	16.69365109	8.878501489	8.600687622	12.47796625	13.37113697	4.629760292	4.822693404	11.62026323	13.03198274	9.016574695	7.884017947	8.754844515	12.18606051	3.568943966	3.649908703
SGSM3	8.336676366	2.849062113	3.405376743	6.756936442	4.968000732	2.18564107	3.447224848	5.846558231	4.866856275	4.045549929	3.537395222	5.756723233	6.027311344	3.671971971	3.458804993
CCDC80	2.015984106	1.212992935	1.571680513	1.5411305	1.19579037	0.375343996	0.419331919	0.578599181	1.420849479	0.661808719	0.578680041	1.647687056	1.858237742	0.38789842	0.676190195
MT-CYB	2196.505548	1652.103326	2018.627171	2605.847182	2517.460977	1993.514916	2011.027645	1153.321089	1986.797036	1091.154102	940.3277188	2942.214738	2872.507767	2563.589967	2187.027254
BOK-AS1	34.27520711	26.41918017	24.51927331	36.69890191	35.28610427	34.33521952	27.89751877	20.58323846	37.0066517	15.52309205	20.81233602	30.14498562	26.21090132	25.08945406	32.98966859
C1orf35	7.006450914	4.731903301	3.437879314	5.210376402	5.032629201	4.697713705	4.510897544	3.401360361	5.658228796	3.707093106	2.160967593	4.874302361	4.947738889	3.637787802	3.419406547
WDR20	7.518749376	3.786340564	5.020071377	4.790982232	4.265877707	2.510637982	3.331844083	4.450720039	6.494344171	3.904639484	3.255385031	5.216706956	5.140935355	2.453088894	3.216332621
ANKRD36BP1	91.8357252	71.93521499	78.68578827	80.55705573	81.05732313	88.59423774	96.91125135	101.7628995	73.40294403	59.47290095	66.06620908	69.91326509	74.95322832	84.72390109	86.11599518
CENPK	4.444413602	2.36375689	4.099468933	3.203411095	2.923232973	1.564451967	2.195578146	1.753912315	5.249195692	2.314783902	1.889092612	3.496252842	3.103837838	2.030995629	2.45968888
GLRX5	23.2396747	17.1169048	20.3192525	28.92903538	24.45676373	22.41812927	19.79111322	13.12536736	23.05170651	11.22682397	11.65726183	23.46729148	19.68838911	16.5254023	19.67558979
CENPL	8.969864945	7.374861636	8.458409912	9.838396467	10.05525516	7.987173574	4.765810354	4.232375301	8.267416109	3.114516461	4.61778194	8.984672546	9.986517185	6.565941784	6.115351841
TEX9	7.455356385	4.781372334	4.668045881	2.291076524	2.615267382	2.219294949	1.923399498	3.592135131	4.760595601	2.729118121	2.737247341	1.753609085	1.674239223	1.890420971	1.705859019
TUBB4B	23.14968934	9.120102904	10.18424663	15.81320664	10.5091264	5.22916773	4.484762183	6.493463617	20.34465808	7.880426486	7.993072103	18.36402251	18.78519748	8.078814396	3.628620451
OIP5-AS1	14.85752072	6.880980717	7.464322293	15.94071758	16.55068862	6.919981018	7.195246974	10.36888381	12.96026583	7.508523584	7.759097975	13.97783844	13.9637734	7.310561963	6.927766772
CFAP57	57.85201584	30.65064914	24.20268269	62.70697596	57.64526164	21.49194388	21.52531054	27.38981769	63.6355812	26.20594539	28.46617417	55.01927659	58.73686227	21.91092592	21.46751364
ST3GAL6	96.91875067	67.35938598	61.6187592	28.74069731	29.02673645	31.20942346	34.70848266	54.49945013	97.19026069	44.12873403	50.0597525	26.11625254	25.62033707	31.52027969	32.61017548
STEAP3-AS1	58.36241524	51.02946474	40.5304322	62.59824974	57.81526208	30.30116911	40.56853288	40.09989673	53.92523637	26.88160896	33.44950187	55.38160111	56.22388298	33.94661275	40.10001176
C9orf114	44.33285634	38.34184423	34.5339508	41.47741999	37.21392046	24.30094951	25.38595247	30.05059345	51.04953947	25.20871739	25.33596884	33.99578749	33.24055622	24.08512675	26.81243555
LIN9	7.010807319	4.334204689	6.345678792	6.089750357	6.129391728	2.899272533	3.589595191	3.830809833	5.226227923	3.595262742	2.226764727	6.787862339	5.691223395	3.528048143	3.979505648
PDZD11	51.24699222	29.26782401	27.78040226	61.562371	59.36013827	20.25139832	21.10449409	27.14597954	57.07900049	28.6614449	22.13750739	48.31505184	46.2600659	17.86803454	26.64868958
MTCL1	7.225391803	4.33686192	4.753023687	3.771838456	3.145024764	11.66971229	10.38658509	3.172344757	5.68229007	2.889717859	2.52674527	3.273475421	3.248530207	10.73620911	10.3284275
MMACHC	1082.334886	991.5809394	964.9807436	766.9239967	740.9710261	702.1978846	691.5338022	643.150969	1089.404102	532.1124065	534.9285336	668.3520378	659.3970992	615.4134743	658.5470193
PFKFB3	10.92655962	11.46759196	12.90049994	5.775413361	4.78349929	5.482574964	5.727364167	2.414709419	11.11824925	4.613406691	2.86620948	12.96694541	13.47536314	7.905005774	6.557774186
C16orf62	15.55003259	9.16019996	11.15265549	17.32472416	18.84229717	9.104479348	7.907597603	10.74381283	14.61776004	6.881104173	9.054956458	16.53802409	14.92107639	8.966574334	7.420451803
TEX2	2.423461422	2.428391544	2.836896148	2.784696779	2.217722557	2.495140898	2.849196777	2.54687586	3.318603009	1.975635225	1.727479015	3.966828329	2.83440826	1.723288965	1.036696083
ADCY3	107.7162108	45.8010955	44.79439696	63.74900887	61.67243718	17.91811411	19.82265508	73.18805678	94.65304383	55.47024138	51.48011243	56.52640944	52.94061997	15.29329016	16.34054125
SMURF1	3.740643966	3.067644555	2.740464581	1.925823783	2.169117117	1.172591149	1.349708668	2.937300093	2.866722584	1.908479577	1.854176305	1.801606388	2.290493556	1.762635232	2.253277768
TUBB	77.02238899	34.22118853	44.2338777	77.61906091	59.74137864	30.30723977	25.95984502	16.04211017	67.90307712	26.14940877	19.74689485	78.70368038	74.08115154	28.13053534	22.10278332
FEN1	26.87489197	20.33750906	19.27983557	21.36813954	22.381725	19.55123023	15.28221625	17.35828191	23.65521941	13.69515086	11.97492605	24.55278126	25.80491421	18.78686055	15.45604877
FAM134C	62.67046457	30.15603499	28.13596901	67.00722445	70.75448769	20.62096688	21.98439552	35.27869342	65.53867578	28.4534707	31.66479045	57.03411099	53.76044205	19.9780743	20.15643459
SEMA4D	3.383529564	1.039726587	1.012191367	2.194879551	2.528117574	0.389787185	0.492650392	2.002878681	2.090325081	0.986856459	1.602526868	2.357501563	2.275433326	0.32551491	0.540961707
TEFM	11.44271078	9.308718373	7.112967623	6.783733048	8.288634873	3.614155784	4.94571397	7.770473495	10.26093015	5.159919452	5.955563681	8.851245564	7.226314121	3.860138355	4.203579136
TRAM1	66.22015819	36.06601869	51.86554177	46.60172891	33.54394007	34.15814258	29.03853384	19.13632308	64.50247428	26.42474851	19.95481943	41.9297904	39.3692302	42.78867477	34.33895379
ANLN	8.287959045	4.615153635	5.165341176	5.456775286	3.690080809	1.938130114	2.735073607	2.280056836	7.626320069	3.209792608	2.322716665	6.537736935	6.348714019	2.223377293	1.372130723
SLC9A5	37.0448722	33.22898103	32.62024366	40.78422924	41.96232694	29.42405323	26.0220397	25.47008225	39.6268437	18.78755333	20.61512838	41.63115167	38.96767185	22.88059263	23.48664725
CAPN12	236.5022512	128.7969722	139.4984973	142.0053632	115.5280486	89.01904761	98.63719176	206.8665491	286.5869446	145.4428208	157.7971788	117.4133828	148.0602444	86.60769962	93.53047821
CAPNS1	7.714213926	9.60575463	10.30235032	5.295422135	2.174522239	2.644904418	4.297993236	3.805354321	10.84652665	4.01779398	4.182292442	4.644246156	5.558390322	3.31317649	3.896589745
MT-TT	631.5511729	755.00146	665.9605747	697.6317495	970.2015356	1598.206203	1864.777706	358.0904309	527.6114644	231.8899074	299.7360278	897.3715628	743.5415977	1271.046949	1633.780014
LCTL	100.6425964	46.35597367	39.38281818	86.70820991	79.54251532	28.24018127	34.13463459	48.10097045	95.6839438	42.74748324	41.01661457	78.81973079	72.98740716	27.64526518	27.46846798
CCNK	21.099394	10.47082317	10.8686203	17.22437513	15.70255488	8.35592447	10.06260259	13.62834677	19.83998828	11.65704898	8.635589293	16.96490765	16.34223625	7.850374192	8.960342705
MZT2B	21.64564103	14.6632515	18.9522377	16.80658306	16.3899472	9.460840103	9.883253207	12.76104081	13.74987453	8.432360268	8.014332293	18.39240889	19.1176903	11.42799454	12.01189479
TATDN2	2.321591929	0.304873167	1.200387752	1.859266238	1.990736344	0.330185842	0.447129112	3.393247443	5.312096761	2.507876429	2.610555117	1.352821451	2.22404163	0.579056675	1.057487682
PRC1-AS1	640.7633874	343.716618	316.5553951	439.2578785	418.9982428	184.4227112	210.5021227	374.9379985	589.728256	284.0717216	287.5243059	366.3311149	363.4357485	176.2752807	199.140155
B3GNTL1	16.6168569	10.02505204	10.26086782	14.69977217	16.17008102	8.276543448	8.966304547	10.35765269	16.59169995	8.111384393	7.768005841	14.06416032	15.39378918	8.294182273	7.952196876
VAV2	3.035529797	0.896913033	1.933887625	0.810343109	0.798626014	0.323793649	0.438472969	1.414211417	1.940703908	1.171107379	0.819205244	0.947594047	0.959633647	0.648967424	0.518507688
BCAS4	236.4895746	195.4212206	181.3236118	85.53877883	83.17990614	122.847131	118.5412569	152.5938408	253.6403577	116.2713644	120.6956541	85.77276918	83.73790379	112.2690323	129.7662756
KLF9	1.203555792	1.750728023	1.477114822	0.667299934	0.389719206	1.18505347	1.540577956	2.283475212	3.4766282	1.543010348	1.798927225	2.809163153	2.873590716	1.870436981	1.480196671
MT-ND5	4373.841612	2662.192648	2850.17895	5201.196973	6030.356273	4926.766608	4620.370876	2371.222661	4005.916249	1883.529612	1820.338815	5673.34942	5224.214088	4462.261868	4228.358426
CCDC107	58.45180669	33.76548682	26.19626184	77.7125429	63.58646818	26.90128234	31.76155139	35.63723823	52.9057966	29.18922933	23.13005512	54.24823293	56.0586537	25.58962178	25.03933684
RRM1	10.09372401	5.151434429	6.062001255	7.440625913	5.552589004	2.0554734	3.817328667	1.810598492	8.892469977	2.867516836	2.646629151	5.671680454	8.069719678	3.200130305	3.103449126
